# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
display-names	su-Latn-ID	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv	script/Hans	förenklad	förenklade han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv	script/Hant	traditionell	traditionella han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv-AX	script/Hans	förenklad	förenklade han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv-AX	script/Hant	traditionell	traditionella han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv-FI	script/Hans	förenklad	förenklade han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv-FI	script/Hant	traditionell	traditionella han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv-SE	script/Hans	förenklad	förenklade han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sv-SE	script/Hant	traditionell	traditionella han-tecken	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw	script/Hans	Rahisi	Kihan Rahisi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw	script/Hant	Cha jadi	Kihan cha Jadi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-CD	script/Hans	Rahisi	Kihan Rahisi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-CD	script/Hant	Cha jadi	Kihan cha Jadi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-KE	script/Hans	Kilichorahisishwa	Kihan Kilichorahisishwa	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-KE	script/Hant	Cha jadi	Kihan cha Jadi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-TZ	script/Hans	Rahisi	Kihan Rahisi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-TZ	script/Hant	Cha jadi	Kihan cha Jadi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-UG	script/Hans	Rahisi	Kihan Rahisi	DEFECT	TODO: explain this divergence or reclassify it
display-names	sw-UG	script/Hant	Cha jadi	Kihan cha Jadi	DEFECT	TODO: explain this divergence or reclassify it
display-names	syr	script/Hans	ܦܫܝܛܐ	ܨܝܢܐܝܬ ܦܫܝܛܐ	DEFECT	TODO: explain this divergence or reclassify it
display-names	syr	script/Hant	ܝܘܒܠܝܐ	ܨܝܢܐܝܬ ܝܘܒܠܝܐ	DEFECT	TODO: explain this divergence or reclassify it
display-names	syr-IQ	script/Hans	ܦܫܝܛܐ	ܨܝܢܐܝܬ ܦܫܝܛܐ	DEFECT	TODO: explain this divergence or reclassify it
display-names	syr-IQ	script/Hant	ܝܘܒܠܝܐ	ܨܝܢܐܝܬ ܝܘܒܠܝܐ	DEFECT	TODO: explain this divergence or reclassify it
display-names	syr-SY	script/Hans	ܦܫܝܛܐ	ܨܝܢܐܝܬ ܦܫܝܛܐ	DEFECT	TODO: explain this divergence or reclassify it
display-names	syr-SY	script/Hant	ܝܘܒܠܝܐ	ܨܝܢܐܝܬ ܝܘܒܠܝܐ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta	script/Hans	எளிதாக்கப்பட்டது	எளிதாக்கப்பட்ட ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta	script/Hant	பாரம்பரியம்	பாரம்பரிய ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-IN	script/Hans	எளிதாக்கப்பட்டது	எளிதாக்கப்பட்ட ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-IN	script/Hant	பாரம்பரியம்	பாரம்பரிய ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-LK	script/Hans	எளிதாக்கப்பட்டது	எளிதாக்கப்பட்ட ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-LK	script/Hant	பாரம்பரியம்	பாரம்பரிய ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-MY	script/Hans	எளிதாக்கப்பட்டது	எளிதாக்கப்பட்ட ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-MY	script/Hant	பாரம்பரியம்	பாரம்பரிய ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-SG	script/Hans	எளிதாக்கப்பட்டது	எளிதாக்கப்பட்ட ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	ta-SG	script/Hant	பாரம்பரியம்	பாரம்பரிய ஹன்	DEFECT	TODO: explain this divergence or reclassify it
display-names	te	script/Hans	సరళీకృతం	సరళీకృత హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	te	script/Hant	సాంప్రదాయక	సాంప్రదాయక హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	te-IN	script/Hans	సరళీకృతం	సరళీకృత హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	te-IN	script/Hant	సాంప్రదాయక	సాంప్రదాయక హాన్	DEFECT	TODO: explain this divergence or reclassify it
display-names	tg	script/Hans	Осонфаҳм	Хани осонфаҳм	DEFECT	TODO: explain this divergence or reclassify it
display-names	tg	script/Hant	Анъанавӣ	Хани анъанавӣ	DEFECT	TODO: explain this divergence or reclassify it
display-names	tg-TJ	script/Hans	Осонфаҳм	Хани осонфаҳм	DEFECT	TODO: explain this divergence or reclassify it
display-names	tg-TJ	script/Hant	Анъанавӣ	Хани анъанавӣ	DEFECT	TODO: explain this divergence or reclassify it
display-names	th	script/Hans	ตัวย่อ	ฮั่นตัวย่อ	DEFECT	TODO: explain this divergence or reclassify it
display-names	th	script/Hant	ตัวเต็ม	ฮั่นตัวเต็ม	DEFECT	TODO: explain this divergence or reclassify it
display-names	th-TH	script/Hans	ตัวย่อ	ฮั่นตัวย่อ	DEFECT	TODO: explain this divergence or reclassify it
display-names	th-TH	script/Hant	ตัวเต็ม	ฮั่นตัวเต็ม	DEFECT	TODO: explain this divergence or reclassify it
display-names	ti	script/Hans	ዝተቐለለ	ዝተቐለለ ሃን	DEFECT	TODO: explain this divergence or reclassify it
display-names	ti	script/Hant	ባህላዊ	ባህላዊ ሃን	DEFECT	TODO: explain this divergence or reclassify it
display-names	ti-ER	script/Hans	ዝተቐለለ	ዝተቐለለ ሃን	DEFECT	TODO: explain this divergence or reclassify it
display-names	ti-ER	script/Hant	ባህላዊ	ባህላዊ ሃን	DEFECT	TODO: explain this divergence or reclassify it
display-names	ti-ET	script/Hans	ዝተቐለለ	ዝተቐለለ ሃን	DEFECT	TODO: explain this divergence or reclassify it
display-names	ti-ET	script/Hant	ባህላዊ	ባህላዊ ሃን	DEFECT	TODO: explain this divergence or reclassify it
display-names	tk	script/Hans	Ýönekeýleşdirilen	Ýönekeýleşdirilen han elipbiýi	DEFECT	TODO: explain this divergence or reclassify it
display-names	tk	script/Hant	Adaty	Adaty han elipbiýi	DEFECT	TODO: explain this divergence or reclassify it
display-names	tk-TM	script/Hans	Ýönekeýleşdirilen	Ýönekeýleşdirilen han elipbiýi	DEFECT	TODO: explain this divergence or reclassify it
display-names	tk-TM	script/Hant	Adaty	Adaty han elipbiýi	DEFECT	TODO: explain this divergence or reclassify it
display-names	to	script/Hans	fakafaingofua	tohinima fakasiaina-fakafaingofua	DEFECT	TODO: explain this divergence or reclassify it
display-names	to	script/Hant	tukufakaholo	tohinima fakasiaina-tukufakaholo	DEFECT	TODO: explain this divergence or reclassify it
display-names	to-TO	script/Hans	fakafaingofua	tohinima fakasiaina-fakafaingofua	DEFECT	TODO: explain this divergence or reclassify it
display-names	to-TO	script/Hant	tukufakaholo	tohinima fakasiaina-tukufakaholo	DEFECT	TODO: explain this divergence or reclassify it
display-names	tok	script/Hans	linja lili	sitelen Sonko pi linja lili	DEFECT	TODO: explain this divergence or reclassify it
display-names	tok	script/Hant	linja mute	sitelen Sonko pi linja mute	DEFECT	TODO: explain this divergence or reclassify it
display-names	tok-001	script/Hans	linja lili	sitelen Sonko pi linja lili	DEFECT	TODO: explain this divergence or reclassify it
display-names	tok-001	script/Hant	linja mute	sitelen Sonko pi linja mute	DEFECT	TODO: explain this divergence or reclassify it
display-names	tr	script/Hans	Basitleştirilmiş	Basitleştirilmiş Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	tr	script/Hant	Geleneksel	Geleneksel Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	tr-CY	script/Hans	Basitleştirilmiş	Basitleştirilmiş Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	tr-CY	script/Hant	Geleneksel	Geleneksel Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	tr-TR	script/Hans	Basitleştirilmiş	Basitleştirilmiş Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	tr-TR	script/Hant	Geleneksel	Geleneksel Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	tt	script/Hans	гадиләштерелгән	гадиләштерелгән кытай	DEFECT	TODO: explain this divergence or reclassify it
display-names	tt	script/Hant	традицион	традицион кытай	DEFECT	TODO: explain this divergence or reclassify it
display-names	tt-RU	script/Hans	гадиләштерелгән	гадиләштерелгән кытай	DEFECT	TODO: explain this divergence or reclassify it
display-names	tt-RU	script/Hant	традицион	традицион кытай	DEFECT	TODO: explain this divergence or reclassify it
display-names	tyv	script/Hans	Бөдүүнчүткен	Бөдүүнчүткен Кыдат	DEFECT	TODO: explain this divergence or reclassify it
display-names	tyv	script/Hant	Чаңчылчаан	Чаңчылчаан Кыдат	DEFECT	TODO: explain this divergence or reclassify it
display-names	tyv-RU	script/Hans	Бөдүүнчүткен	Бөдүүнчүткен Кыдат	DEFECT	TODO: explain this divergence or reclassify it
display-names	tyv-RU	script/Hant	Чаңчылчаан	Чаңчылчаан Кыдат	DEFECT	TODO: explain this divergence or reclassify it
display-names	uk	script/Hans	спрощена	китайська спрощена	DEFECT	TODO: explain this divergence or reclassify it
display-names	uk	script/Hant	традиційна	китайська традиційна	DEFECT	TODO: explain this divergence or reclassify it
display-names	uk-UA	script/Hans	спрощена	китайська спрощена	DEFECT	TODO: explain this divergence or reclassify it
display-names	uk-UA	script/Hant	традиційна	китайська традиційна	DEFECT	TODO: explain this divergence or reclassify it
display-names	ur	script/Hans	آسان	آسان ہان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ur	script/Hant	روایتی	روایتی ہان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ur-IN	script/Hans	آسان	آسان ہان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ur-IN	script/Hant	روایتی	روایتی ہان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ur-PK	script/Hans	آسان	آسان ہان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ur-PK	script/Hant	روایتی	روایتی ہان	DEFECT	TODO: explain this divergence or reclassify it
display-names	uz	script/Hans	soddalashgan	soddalashgan xitoy	DEFECT	TODO: explain this divergence or reclassify it
display-names	uz	script/Hant	anʼanaviy	an’anaviy xitoy	DEFECT	TODO: explain this divergence or reclassify it
display-names	uz-Latn	script/Hans	soddalashgan	soddalashgan xitoy	DEFECT	TODO: explain this divergence or reclassify it
display-names	uz-Latn	script/Hant	anʼanaviy	an’anaviy xitoy	DEFECT	TODO: explain this divergence or reclassify it
display-names	uz-Latn-UZ	script/Hans	soddalashgan	soddalashgan xitoy	DEFECT	TODO: explain this divergence or reclassify it
display-names	uz-Latn-UZ	script/Hant	anʼanaviy	an’anaviy xitoy	DEFECT	TODO: explain this divergence or reclassify it
display-names	vec	script/Hans	senpio	han senpio	DEFECT	TODO: explain this divergence or reclassify it
display-names	vec	script/Hant	tradisionale	han tradisionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	vec-IT	script/Hans	senpio	han senpio	DEFECT	TODO: explain this divergence or reclassify it
display-names	vec-IT	script/Hant	tradisionale	han tradisionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	vi	script/Hans	Giản thể	Chữ Hán giản thể	DEFECT	TODO: explain this divergence or reclassify it
display-names	vi	script/Hant	Phồn thể	Chữ Hán phồn thể	DEFECT	TODO: explain this divergence or reclassify it
display-names	vi-VN	script/Hans	Giản thể	Chữ Hán giản thể	DEFECT	TODO: explain this divergence or reclassify it
display-names	vi-VN	script/Hant	Phồn thể	Chữ Hán phồn thể	DEFECT	TODO: explain this divergence or reclassify it
display-names	wo	script/Hans	Buñ woyofal	Han buñ woyofal	DEFECT	TODO: explain this divergence or reclassify it
display-names	wo	script/Hant	Cosaan	Han u cosaan	DEFECT	TODO: explain this divergence or reclassify it
display-names	wo-SN	script/Hans	Buñ woyofal	Han buñ woyofal	DEFECT	TODO: explain this divergence or reclassify it
display-names	wo-SN	script/Hant	Cosaan	Han u cosaan	DEFECT	TODO: explain this divergence or reclassify it
display-names	xh	script/Hans	IsiHans Esenziwe Lula	IsiHan Esenziwe Lula	DEFECT	TODO: explain this divergence or reclassify it
display-names	xh	script/Hant	IsiHant Esiqhelekileyo	IsiHan Esiqhelekileyo	DEFECT	TODO: explain this divergence or reclassify it
display-names	xh-ZA	script/Hans	IsiHans Esenziwe Lula	IsiHan Esenziwe Lula	DEFECT	TODO: explain this divergence or reclassify it
display-names	xh-ZA	script/Hant	IsiHant Esiqhelekileyo	IsiHan Esiqhelekileyo	DEFECT	TODO: explain this divergence or reclassify it
display-names	xnr	script/Hans	सादी	सादी हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	xnr	script/Hant	पारंपरिक	पारंपरिक हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	xnr-IN	script/Hans	सादी	सादी हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	xnr-IN	script/Hant	पारंपरिक	पारंपरिक हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	yo	script/Hans	tí wọ́n mú rọrùn.	Hans tí wọ́n mú rọrùn.	DEFECT	TODO: explain this divergence or reclassify it
display-names	yo	script/Hant	Àbáláyé	Hans àbáláyé	DEFECT	TODO: explain this divergence or reclassify it
display-names	yo-BJ	script/Hans	tí wɔ́n mú rɔrùn.	Hans tí wɔ́n mú rɔrùn.	DEFECT	TODO: explain this divergence or reclassify it
display-names	yo-BJ	script/Hant	Àbáláyé	Hans àbáláyé	DEFECT	TODO: explain this divergence or reclassify it
display-names	yo-NG	script/Hans	tí wọ́n mú rọrùn.	Hans tí wọ́n mú rọrùn.	DEFECT	TODO: explain this divergence or reclassify it
display-names	yo-NG	script/Hant	Àbáláyé	Hans àbáláyé	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl	script/Hans	iwasuĩma	hã iwasuĩma	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl	script/Hant	katuwa	hã katuwa	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl-BR	script/Hans	iwasuĩma	hã iwasuĩma	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl-BR	script/Hant	katuwa	hã katuwa	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl-CO	script/Hans	iwasuĩma	hã iwasuĩma	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl-CO	script/Hant	katuwa	hã katuwa	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl-VE	script/Hans	iwasuĩma	hã iwasuĩma	DEFECT	TODO: explain this divergence or reclassify it
display-names	yrl-VE	script/Hant	katuwa	hã katuwa	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hans	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hans	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hans-CN	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hans-CN	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant-CN	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant-CN	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant-HK	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant-HK	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant-MO	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	yue-Hant-MO	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-CN	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-CN	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-HK	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-HK	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-MO	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-MO	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-MY	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-MY	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-SG	script/Hans	简体	简体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hans-SG	script/Hant	繁体	繁体中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-HK	script/Hans	簡體字	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-HK	script/Hant	繁體字	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-MO	script/Hans	簡體字	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-MO	script/Hant	繁體字	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-MY	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-MY	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-TW	script/Hans	簡體	簡體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zh-Hant-TW	script/Hant	繁體	繁體中文	DEFECT	TODO: explain this divergence or reclassify it
display-names	zu	script/Hans	enziwe lula	isi-Han esenziwe lula	DEFECT	TODO: explain this divergence or reclassify it
display-names	zu	script/Hant	okosiko	isi-Han sosiko	DEFECT	TODO: explain this divergence or reclassify it
display-names	zu-ZA	script/Hans	enziwe lula	isi-Han esenziwe lula	DEFECT	TODO: explain this divergence or reclassify it
display-names	zu-ZA	script/Hant	okosiko	isi-Han sosiko	DEFECT	TODO: explain this divergence or reclassify it
